Age,BusinessTravelN,DailyRate,DepartmentN,DistanceFromHome,Education,EducationFieldN,EmployeeCount,EnvironmentSatisfaction,GenderN,HourlyRate,JobInvolvement,JobLevel,JobRole_N,JobSatisfaction,MaritalStatus_N,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18N,OverTimeN,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionN,Attrition
33,2,1303,1,7,2,3,1,4,1,36,3,2,7,3,3,5968,18079,1,1,0,20,4,3,80,3,9,2,3,9,7,2,8,0,No
34,1,470,1,2,4,3,1,4,1,84,2,2,6,1,2,5957,23687,6,1,0,13,3,2,80,1,13,3,3,11,9,5,9,0,No
54,1,1147,2,3,3,6,1,4,0,52,3,2,5,1,2,5940,17011,2,1,0,14,3,4,80,1,16,4,3,6,2,0,5,0,No
44,1,625,1,4,3,4,1,4,1,50,3,2,7,2,1,5933,5197,9,1,0,12,3,4,80,0,10,2,2,5,2,2,3,0,No
35,1,556,1,23,2,3,1,2,1,50,2,2,6,3,2,5916,15497,3,1,1,13,3,1,80,0,8,1,3,1,0,0,1,1,Yes
31,1,655,1,7,4,3,1,4,1,48,3,2,2,4,3,5915,9528,3,1,0,22,4,4,80,1,10,3,2,7,7,1,7,0,No
36,1,1396,1,5,2,3,1,4,1,62,3,2,2,2,1,5914,9945,8,1,0,16,3,4,80,0,16,3,4,13,11,3,7,0,No
45,1,556,1,25,2,3,1,2,0,93,2,2,6,4,2,5906,23888,0,1,0,13,3,4,80,2,10,2,2,9,8,3,8,0,No
39,1,1329,2,4,4,3,1,4,0,47,2,2,5,3,2,5902,14590,4,1,0,14,3,3,80,1,17,1,4,15,11,5,9,0,No
32,1,824,1,5,2,3,1,4,0,67,2,2,3,2,2,5878,15624,3,1,0,12,3,1,80,1,12,2,3,7,1,2,5,0,No
29,1,469,2,10,3,4,1,3,1,42,2,2,5,3,1,5869,23413,9,1,0,11,3,3,80,0,8,2,3,5,2,1,4,0,No
31,1,616,1,12,3,4,1,4,0,41,3,2,7,4,2,5855,17369,0,1,1,11,3,3,80,2,10,2,1,9,7,8,5,0,No
26,1,950,2,4,4,6,1,4,1,48,2,2,5,4,1,5828,8450,1,1,1,12,3,2,80,0,8,0,3,8,7,7,4,1,Yes
35,1,303,2,27,3,3,1,3,1,84,3,2,5,4,1,5813,13492,1,1,1,18,3,4,80,0,10,2,3,10,7,7,7,1,Yes
38,1,833,1,18,3,4,1,2,1,60,1,2,7,4,2,5811,24539,3,1,1,16,3,3,80,1,15,2,3,1,0,1,0,0,No
36,1,172,1,4,4,3,1,1,1,37,2,2,2,4,1,5810,22604,1,1,0,16,3,3,80,0,10,2,2,10,4,1,8,0,No
30,1,1275,1,28,2,4,1,4,0,64,3,2,3,4,2,5775,11934,1,1,0,13,3,4,80,2,11,2,3,10,8,1,9,0,No
46,2,1211,2,5,4,6,1,1,1,98,3,2,5,4,1,5772,20445,4,1,1,21,4,3,80,0,14,4,3,9,6,0,8,0,No
45,1,1329,1,2,2,2,1,4,0,59,2,2,6,4,3,5770,5388,1,1,0,19,3,1,80,2,10,3,3,10,7,3,9,0,No
45,1,1015,1,5,5,4,1,3,0,50,1,2,2,1,1,5769,23447,1,1,1,14,3,1,80,0,10,3,3,10,7,1,4,0,No
27,1,205,2,10,3,6,1,4,0,98,2,2,5,4,2,5769,7100,1,1,1,11,3,4,80,0,6,3,3,6,2,4,4,0,No
37,1,671,1,19,3,3,1,3,1,85,3,2,6,3,2,5768,26493,3,1,0,17,3,1,80,3,9,2,2,4,3,0,2,0,No
29,2,115,2,13,3,1,1,1,0,51,3,2,5,2,1,5765,17485,5,1,0,11,3,1,80,0,7,4,1,5,3,0,0,1,Yes
35,0,1180,1,2,2,4,1,2,1,90,3,2,6,4,3,5762,24442,2,1,0,14,3,3,80,1,15,6,3,7,7,1,7,0,No
34,2,735,1,22,4,2,1,3,1,86,2,2,3,4,2,5747,26496,1,1,1,15,3,2,80,0,16,3,3,15,10,6,11,0,No
38,1,688,1,23,4,3,1,4,1,82,3,2,7,4,3,5745,18899,9,1,0,14,3,2,80,1,10,2,3,2,2,1,2,0,No
25,1,240,2,5,3,6,1,3,1,46,2,2,5,3,1,5744,26959,1,1,1,11,3,4,80,0,6,1,3,6,4,0,3,1,Yes
44,2,602,0,1,5,5,1,1,1,37,3,2,4,4,2,5743,10503,4,1,1,11,3,3,80,0,14,3,3,10,7,0,2,0,No
39,0,1251,2,21,4,3,1,1,0,32,1,2,5,3,2,5736,3987,6,1,0,19,3,3,80,1,10,1,3,3,2,1,2,0,No
37,1,367,1,25,2,4,1,3,0,52,2,2,7,4,3,5731,17171,7,1,0,13,3,3,80,2,9,2,3,6,2,1,3,0,No
40,1,759,2,2,2,6,1,4,0,46,3,2,5,2,3,5715,22553,7,1,0,12,3,3,80,2,8,5,3,5,4,1,3,0,No
34,1,1400,2,9,1,3,1,2,0,70,3,2,5,3,2,5714,5829,1,1,0,20,4,1,80,0,6,3,2,6,5,1,3,0,No
35,2,1199,1,18,4,3,1,3,1,80,3,2,7,3,2,5689,24594,1,1,1,14,3,4,80,2,10,2,4,10,2,0,2,0,No
43,2,1001,1,9,5,4,1,4,1,72,3,2,2,3,3,5679,19627,3,1,1,13,3,2,80,1,10,3,3,8,7,4,7,0,No
40,1,444,2,2,2,6,1,2,0,92,3,2,5,2,2,5677,4258,3,1,0,14,3,3,80,1,15,4,3,11,8,5,10,0,No
43,2,1422,2,2,4,3,1,1,1,92,3,2,5,4,2,5675,19246,1,1,0,20,4,3,80,1,7,5,3,7,7,7,7,0,No
36,0,1105,1,24,4,3,1,2,0,47,3,2,2,2,2,5674,6927,7,1,0,15,3,3,80,1,11,3,3,9,8,0,8,0,No
36,1,1266,2,10,4,1,1,2,0,63,2,2,5,3,2,5673,6060,1,1,1,13,3,1,80,1,10,4,3,10,9,1,7,0,No
38,0,152,2,10,3,1,1,3,0,85,3,2,5,4,1,5666,19899,1,1,1,13,3,2,80,0,6,1,3,5,3,1,3,0,No
28,1,1476,1,16,2,4,1,2,1,68,4,2,7,1,1,5661,4824,0,1,0,19,3,3,80,0,9,2,3,8,3,0,7,0,No
58,0,390,1,1,4,3,1,4,1,32,1,2,7,3,3,5660,17056,2,1,1,13,3,4,80,1,12,2,3,5,3,1,2,0,No
36,1,329,2,16,4,6,1,3,0,98,2,2,5,1,2,5647,13494,4,1,0,13,3,1,80,2,11,3,2,3,2,0,2,0,No
31,2,754,2,26,4,6,1,1,1,63,3,2,5,4,2,5617,21075,1,1,1,11,3,3,80,0,10,4,3,10,7,0,8,1,Yes
40,2,1395,1,26,3,4,1,2,0,54,3,2,3,2,3,5605,8504,1,1,0,11,3,1,80,1,20,2,3,20,7,2,13,0,No
38,1,322,2,7,2,4,1,1,0,44,4,2,5,1,3,5605,19191,1,1,1,24,4,3,80,1,8,3,3,8,0,7,7,0,No
45,0,1050,2,9,4,3,1,2,0,65,2,2,5,3,2,5593,17970,1,1,0,13,3,4,80,1,15,2,3,15,10,4,12,0,No
31,1,1463,1,23,3,4,1,2,1,64,2,2,7,4,2,5582,14408,0,1,0,21,4,2,80,1,10,2,3,9,0,7,8,0,No
52,1,956,1,6,2,1,1,4,1,78,3,2,3,1,3,5577,22087,3,1,1,12,3,2,80,2,18,3,3,10,9,6,9,0,No
46,1,717,1,13,4,3,1,3,1,34,3,2,7,2,1,5562,9697,6,1,0,14,3,4,80,0,19,3,3,10,7,0,9,0,No
43,2,422,1,1,3,3,1,4,0,33,3,2,7,4,2,5562,21782,4,1,0,13,3,2,80,1,12,2,2,5,2,2,2,0,No
36,2,1302,1,6,4,3,1,1,1,80,4,2,2,1,2,5562,19711,3,1,1,13,3,4,80,1,9,3,3,3,2,0,2,0,No
35,1,682,2,18,4,4,1,2,1,71,3,2,5,1,2,5561,15975,0,1,0,16,3,4,80,1,6,2,1,5,3,0,4,0,No
29,1,1176,2,3,2,4,1,2,0,62,3,2,5,3,2,5561,3487,1,1,0,14,3,1,80,1,6,5,2,6,0,1,2,0,No
42,1,1128,1,13,3,4,1,2,1,95,4,2,7,1,2,5538,5696,5,1,0,18,3,3,80,2,10,2,2,0,0,0,0,0,No
36,1,335,2,17,2,6,1,3,1,33,2,2,5,2,2,5507,16822,2,1,0,16,3,3,80,2,12,1,1,4,2,1,3,0,No
33,1,392,2,2,4,4,1,4,1,93,3,2,5,4,3,5505,3921,1,1,0,14,3,3,80,2,6,5,3,6,2,0,4,0,No
33,2,827,1,1,4,2,1,3,0,84,4,2,7,2,2,5488,20161,1,1,1,13,3,1,80,1,6,2,3,6,5,1,2,0,No
33,1,217,2,10,4,6,1,2,1,43,3,2,5,3,1,5487,10410,1,1,0,14,3,2,80,0,10,2,2,10,4,0,9,0,No
48,1,1221,2,7,3,6,1,3,1,96,3,2,5,1,3,5486,24795,4,1,0,11,3,1,80,3,15,3,3,2,2,2,2,0,No
54,1,376,1,19,4,4,1,4,0,95,3,2,6,1,3,5485,22670,9,1,1,11,3,2,80,2,9,4,3,5,3,1,4,0,No
34,1,1351,1,1,4,3,1,2,1,45,3,2,3,4,2,5484,13008,9,1,0,17,3,2,80,1,9,3,2,2,2,2,1,0,No
32,1,906,2,7,3,3,1,4,1,91,2,2,5,3,2,5484,16985,1,1,0,14,3,3,80,1,13,3,2,13,8,4,8,0,No
51,1,1302,1,2,3,4,1,4,1,84,1,2,6,2,3,5482,16321,5,1,0,18,3,4,80,1,13,3,3,4,1,1,2,0,No
31,1,1112,2,5,4,3,1,1,0,67,3,2,5,4,2,5476,22589,1,1,0,11,3,1,80,2,10,2,3,10,0,0,2,0,No
59,2,1225,2,1,1,3,1,1,0,57,2,2,5,3,1,5473,24668,7,1,0,11,3,4,80,0,20,2,2,4,3,1,3,0,No
40,1,1342,2,9,2,4,1,1,1,47,3,2,5,1,2,5473,19345,0,1,0,12,3,4,80,0,9,5,4,8,4,7,1,0,No
26,1,1066,1,2,2,4,1,4,1,32,4,2,6,4,2,5472,3334,1,1,0,12,3,2,80,0,8,2,3,8,7,1,3,0,No
32,1,977,1,2,3,4,1,4,1,45,3,2,3,2,3,5470,25518,0,1,0,13,3,3,80,2,10,4,2,9,5,1,6,0,No
31,1,196,2,29,4,6,1,1,0,91,2,2,5,4,2,5468,13402,1,1,0,14,3,1,80,2,13,3,3,12,7,5,7,0,No
47,0,1169,1,14,4,1,1,3,1,64,3,2,3,2,2,5467,2125,8,1,0,18,3,3,80,1,16,4,4,8,7,1,7,0,No
41,2,1200,1,22,3,3,1,4,0,75,3,2,3,4,3,5467,13953,3,1,1,14,3,1,80,2,12,4,2,6,2,3,3,0,No
31,1,525,2,6,4,4,1,1,1,66,4,2,5,4,3,5460,6219,4,1,0,22,4,4,80,2,13,4,4,7,7,5,7,0,No
44,1,1488,2,1,5,6,1,2,0,75,3,2,5,1,3,5454,4009,5,1,1,21,4,3,80,1,9,2,2,4,3,1,3,0,No
51,1,632,2,21,4,6,1,3,1,71,3,2,5,4,1,5441,8423,0,1,1,22,4,4,80,0,11,2,1,10,7,1,0,0,No
35,1,763,2,15,2,4,1,1,1,59,1,2,5,4,3,5440,22098,6,1,1,14,3,4,80,2,7,2,2,2,2,2,2,1,Yes
34,1,1130,1,3,3,3,1,4,0,66,3,2,3,2,3,5433,19332,1,1,0,12,3,3,80,1,11,2,3,11,8,7,9,0,No
34,1,285,1,29,3,4,1,2,1,86,3,2,2,3,2,5429,17491,4,1,0,13,3,1,80,2,10,1,3,8,7,7,7,0,No
55,1,147,1,20,2,1,1,2,1,37,3,2,2,4,2,5415,15972,3,1,1,19,3,4,80,1,12,4,3,10,7,0,8,0,No
42,1,557,1,18,4,3,1,4,1,35,3,2,3,1,3,5410,11189,6,1,1,17,3,3,80,1,9,3,2,4,3,1,2,0,No
36,1,429,1,2,4,3,1,3,0,53,3,2,6,2,1,5410,2323,9,1,1,11,3,4,80,0,18,2,3,16,14,5,12,0,No
36,0,301,2,15,4,6,1,4,1,88,1,2,5,4,3,5406,10436,1,1,0,24,4,1,80,1,15,4,2,15,12,11,11,0,No
60,1,1179,2,16,4,6,1,1,1,84,3,2,5,1,1,5405,11924,8,1,0,14,3,4,80,0,10,1,3,2,2,2,2,0,No
38,1,723,2,2,4,6,1,2,0,77,1,2,1,4,2,5405,4244,2,1,1,20,4,1,80,2,20,4,2,4,2,0,3,0,No
45,2,1297,1,1,4,4,1,2,1,44,3,2,7,3,1,5399,14511,4,1,0,12,3,3,80,0,12,3,3,4,2,0,3,0,No
32,1,929,2,10,3,6,1,4,1,55,3,2,5,4,1,5396,21703,1,1,0,12,3,4,80,0,10,2,2,10,7,0,8,0,No
49,2,1023,2,2,3,4,1,4,1,63,2,2,5,2,2,5390,13243,2,1,0,14,3,4,80,0,17,3,2,9,6,0,8,0,No
48,1,626,1,1,2,3,1,1,1,98,2,3,2,3,1,5381,19294,9,1,1,13,3,4,80,0,23,2,3,1,0,0,0,1,Yes
56,1,1443,2,11,5,6,1,4,0,89,2,2,5,1,2,5380,20328,4,1,0,16,3,3,80,1,6,3,3,0,0,0,0,0,No
39,1,1387,1,10,5,4,1,2,1,76,3,2,6,1,2,5377,3835,2,1,0,13,3,4,80,3,10,3,3,7,7,7,7,0,No
33,2,1141,2,1,3,3,1,3,0,42,4,2,5,1,2,5376,3193,2,1,0,19,3,1,80,2,10,3,3,5,3,1,3,0,No
29,1,136,1,1,3,3,1,1,1,89,3,2,7,1,2,5373,6225,0,1,0,12,3,1,80,1,6,5,2,5,3,0,2,0,No
33,0,530,2,16,3,3,1,3,0,36,3,2,5,4,3,5368,16130,1,1,1,25,4,3,80,1,7,2,3,6,5,1,2,0,No
35,1,817,1,1,3,4,1,4,0,60,2,2,2,4,2,5363,10846,0,1,0,12,3,2,80,1,10,0,3,9,7,0,0,0,No
36,1,1351,1,26,4,3,1,1,1,80,3,2,7,3,2,5347,7419,6,1,0,14,3,2,80,2,10,2,2,3,2,0,2,0,No
43,1,1372,2,9,3,6,1,1,0,85,1,2,5,3,1,5346,9489,8,1,0,13,3,2,80,0,7,2,2,4,3,1,3,1,Yes
34,2,234,1,9,4,3,1,4,1,93,3,2,2,1,2,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7,1,Yes
38,1,345,2,10,2,3,1,1,0,100,3,2,5,4,2,5343,5982,1,1,0,11,3,3,80,1,10,1,3,10,7,1,9,0,No
34,2,669,1,1,3,4,1,4,1,97,2,2,7,1,1,5343,25755,0,1,0,20,4,3,80,0,14,3,3,13,9,4,9,0,No
34,1,258,2,21,4,3,1,4,1,74,4,2,5,4,1,5337,19921,1,1,0,12,3,4,80,0,10,3,3,10,7,5,7,0,No
31,2,715,2,2,4,2,1,4,1,54,3,2,5,1,1,5332,21602,7,1,0,13,3,4,80,0,10,3,3,5,2,0,3,0,No
38,0,573,1,6,3,4,1,2,0,79,1,2,3,4,3,5329,15717,7,1,1,12,3,4,80,3,17,3,3,13,11,1,9,0,No
26,1,1146,2,8,3,1,1,4,1,38,2,2,5,1,1,5326,3064,6,1,0,17,3,3,80,0,6,2,2,4,3,1,2,1,Yes
33,1,118,2,16,3,6,1,1,0,69,3,2,5,1,1,5324,26507,5,1,0,15,3,3,80,0,6,3,3,3,2,0,2,1,Yes
38,2,508,1,6,4,3,1,1,1,72,2,2,6,3,2,5321,14284,2,1,0,11,3,4,80,1,10,1,3,8,3,7,7,0,No
32,2,430,1,24,4,3,1,1,1,80,3,2,2,4,2,5309,21146,1,1,0,15,3,4,80,2,10,2,3,10,8,4,7,0,No
34,0,1362,2,19,3,6,1,1,1,67,4,2,5,4,1,5304,4652,8,1,1,13,3,2,80,0,9,3,2,5,2,0,4,1,Yes
30,1,501,2,27,5,6,1,3,1,99,3,2,5,4,3,5304,25275,7,1,0,23,4,4,80,1,10,2,2,8,7,7,7,0,No
30,1,1358,2,16,1,3,1,4,1,96,3,2,5,3,2,5301,2939,8,1,0,15,3,3,80,2,4,2,2,2,1,2,2,0,No
26,1,933,2,1,3,3,1,3,1,57,3,2,5,3,2,5296,20156,1,1,0,17,3,2,80,1,8,3,3,8,7,7,7,0,No
39,1,492,1,12,3,4,1,4,1,66,3,2,6,2,2,5295,7693,4,1,0,21,4,3,80,0,7,3,3,5,4,1,0,0,No
30,1,305,1,16,3,3,1,3,1,58,4,2,7,3,2,5294,9128,3,1,0,16,3,3,80,1,10,3,3,7,0,1,7,0,No
42,0,926,1,21,2,4,1,3,0,36,3,2,6,3,3,5265,16439,2,1,0,16,3,2,80,1,11,5,3,5,3,0,2,0,No
46,0,1144,1,7,4,4,1,3,0,30,3,2,6,3,2,5258,16044,2,1,0,14,3,3,80,0,7,2,4,1,0,0,0,0,No
43,2,559,1,10,4,3,1,3,0,82,2,2,2,3,3,5257,6227,1,1,0,11,3,2,80,1,9,3,4,9,7,0,0,0,No
28,1,304,2,9,4,3,1,2,1,92,3,2,5,4,1,5253,20750,1,1,0,16,3,4,80,0,7,1,3,7,5,0,7,0,No
38,0,1327,2,2,2,3,1,4,1,39,2,2,5,4,2,5249,19682,3,1,0,18,3,4,80,1,13,0,3,8,7,7,5,0,No
39,1,1162,2,3,2,4,1,4,0,41,3,2,5,3,2,5238,17778,4,1,1,18,3,1,80,0,12,3,2,1,0,0,0,1,Yes
31,2,163,1,24,1,1,1,4,0,30,3,2,6,4,1,5238,6670,2,1,0,20,4,4,80,0,9,3,2,5,4,1,4,0,No
36,1,1299,1,27,3,4,1,3,1,94,3,2,7,3,2,5237,16577,6,1,0,13,3,2,80,2,17,3,2,7,7,7,7,0,No
42,1,1265,1,3,3,3,1,3,0,95,4,2,2,4,2,5231,23726,2,1,1,13,3,2,80,1,17,1,2,5,3,1,3,0,No
36,1,676,1,1,3,2,1,3,0,35,3,2,6,2,2,5228,23361,0,1,0,15,3,1,80,1,10,2,3,9,7,0,5,0,No
32,1,588,2,8,2,1,1,3,0,65,2,2,5,2,2,5228,24624,1,1,1,11,3,4,80,0,13,2,3,13,12,11,9,0,No
60,1,696,2,7,4,6,1,2,1,52,4,2,5,4,3,5220,10893,0,1,1,18,3,2,80,1,12,3,3,11,7,1,9,0,No
45,2,1249,1,7,3,3,1,1,1,97,3,3,2,1,3,5210,20308,1,1,0,18,3,1,80,1,24,2,3,24,9,9,11,0,No
30,1,1334,2,4,2,4,1,3,0,63,2,2,5,2,3,5209,19760,1,1,1,12,3,2,80,3,11,4,2,11,8,2,7,0,No
35,1,819,1,18,5,3,1,2,1,48,4,2,3,1,2,5208,26312,1,1,0,11,3,4,80,0,16,2,3,16,15,1,10,0,No
33,1,589,1,28,4,3,1,2,1,79,3,2,2,3,2,5207,22949,1,1,1,12,3,2,80,1,15,3,3,15,14,5,7,0,No
25,2,772,1,2,1,3,1,4,1,77,4,2,6,3,3,5206,4973,1,1,0,17,3,3,80,2,7,6,3,7,7,0,7,0,No
39,1,1383,0,2,3,3,1,4,0,42,2,2,4,4,2,5204,7790,8,1,0,11,3,3,80,2,13,2,3,5,4,0,4,0,No
35,1,1224,2,7,4,3,1,3,0,55,3,2,5,4,2,5204,13586,1,1,1,11,3,4,80,0,10,2,3,10,8,0,9,0,No
32,1,638,1,8,2,4,1,3,0,91,4,2,3,3,2,5175,22162,5,1,0,12,3,3,80,1,9,3,2,5,3,1,3,0,No
59,1,326,2,3,3,3,1,3,0,48,2,2,5,4,1,5171,16490,5,1,0,17,3,4,80,0,13,2,3,6,1,0,5,0,No
37,0,1040,1,2,2,3,1,3,1,100,2,2,7,4,3,5163,15850,5,1,0,14,3,4,80,1,17,2,4,1,0,0,0,0,No
55,1,436,2,2,1,4,1,3,1,37,3,2,5,4,1,5160,21519,4,1,0,16,3,3,80,0,12,3,2,9,7,7,3,1,Yes
42,1,647,2,4,4,6,1,2,1,45,3,2,5,1,1,5155,2253,7,1,0,13,3,4,80,0,9,3,4,6,4,1,5,0,No
45,0,589,2,2,4,3,1,3,0,67,3,2,5,3,2,5154,19665,4,1,0,22,4,2,80,2,10,3,4,8,7,5,7,0,No
39,1,867,1,9,2,4,1,1,1,87,3,2,6,1,2,5151,12315,1,1,0,25,4,4,80,1,10,3,3,10,0,7,9,0,No
33,0,1283,2,2,3,6,1,4,0,62,3,2,5,2,1,5147,10697,8,1,0,15,3,4,80,0,13,2,2,11,7,1,7,0,No
36,2,688,1,4,2,3,1,4,0,97,3,2,6,2,3,5131,9192,7,1,0,13,3,2,80,3,18,3,3,4,2,0,2,0,No
49,2,279,1,8,1,3,1,3,1,61,2,2,3,2,2,5130,24907,1,1,0,23,4,4,80,1,10,3,3,10,7,1,7,0,No
30,1,852,1,1,1,3,1,4,1,55,2,2,2,4,2,5126,15998,1,1,1,12,3,3,80,2,10,1,2,10,8,3,0,0,No
34,1,167,1,8,5,3,1,2,0,32,3,2,6,1,3,5121,4187,3,1,0,14,3,3,80,1,7,3,3,0,0,0,0,0,No
35,1,1395,1,9,4,4,1,2,1,48,3,2,3,3,1,5098,18698,1,1,0,19,3,2,80,0,10,5,3,10,7,0,8,0,No
40,2,720,1,16,4,4,1,1,1,51,2,2,2,3,1,5094,11983,6,1,0,14,3,4,80,0,10,6,3,1,0,0,0,0,No
35,0,1225,1,2,4,3,1,4,0,61,3,2,7,1,3,5093,4761,2,1,0,11,3,1,80,1,16,2,4,1,0,0,0,0,No
42,1,419,2,12,4,6,1,2,1,77,3,2,5,4,3,5087,2900,3,1,1,12,3,3,80,2,14,4,3,0,0,0,0,0,No
36,0,1229,2,8,4,1,1,1,1,84,3,2,5,4,3,5079,25952,4,1,0,13,3,4,80,2,12,3,3,7,7,0,7,0,No
27,2,793,2,2,1,3,1,4,1,43,1,2,5,4,1,5071,20392,3,1,0,20,4,2,80,0,8,3,3,6,2,0,0,0,No
47,1,983,1,2,2,4,1,1,0,65,3,2,6,4,3,5070,7389,5,1,0,13,3,3,80,3,20,2,3,5,0,0,4,0,No
47,2,1379,1,16,4,4,1,3,1,64,4,2,6,3,3,5067,6759,1,1,1,19,3,3,80,0,20,3,4,19,10,2,7,0,No
34,2,653,1,10,4,1,1,4,1,92,2,2,7,3,2,5063,15332,1,1,0,14,3,2,80,1,8,3,2,8,2,7,7,0,No
29,1,718,1,8,1,4,1,2,1,79,2,2,6,4,2,5056,17689,1,1,1,15,3,3,80,1,10,2,2,10,7,1,2,0,No
32,1,1018,1,2,4,4,1,1,0,74,4,2,3,4,1,5055,10557,7,1,0,16,3,3,80,0,10,0,2,7,7,0,7,0,No
39,2,711,1,4,3,4,1,1,0,81,3,2,6,3,1,5042,3140,0,1,0,13,3,4,80,0,10,2,1,9,2,3,8,0,No
44,1,170,1,1,4,3,1,2,1,78,4,2,7,1,2,5033,9364,2,1,0,15,3,4,80,1,10,5,3,2,0,2,2,0,No
46,1,945,0,5,2,4,1,2,1,80,3,2,4,2,3,5021,10425,8,1,1,22,4,4,80,1,16,2,3,4,2,0,2,0,No
32,1,1093,2,6,4,4,1,2,1,87,3,2,5,3,1,5010,24301,1,1,0,16,3,1,80,0,12,0,3,11,8,5,7,0,No
45,1,1268,2,4,2,3,1,3,0,30,3,2,5,1,3,5006,6319,4,1,1,11,3,1,80,1,9,3,4,5,4,0,3,0,No
41,1,549,1,7,2,4,1,4,0,42,3,2,6,3,1,5003,23371,6,1,0,14,3,2,80,0,8,6,3,2,2,2,1,0,No
31,2,1125,1,1,3,3,1,4,1,48,1,2,3,1,2,5003,5771,1,1,0,21,4,2,80,0,10,6,3,10,8,8,7,0,No
24,1,1353,2,3,2,2,1,1,0,33,3,2,5,3,2,4999,17519,0,1,0,21,4,1,80,1,4,2,2,3,2,0,2,0,No
32,2,1316,1,2,2,3,1,4,0,38,3,2,3,3,1,4998,2338,4,1,1,14,3,4,80,0,10,2,3,8,7,0,7,0,No
47,0,543,2,2,4,6,1,3,1,87,3,2,5,2,2,4978,3536,7,1,0,11,3,4,80,1,4,3,1,1,0,0,0,0,No
26,0,265,2,29,2,4,1,2,1,79,1,2,5,1,1,4969,21813,8,1,0,18,3,4,80,0,7,6,3,2,2,2,2,1,Yes
35,2,1182,2,11,2,6,1,4,1,54,3,2,5,4,3,4968,18500,1,1,0,11,3,4,80,1,5,3,3,5,2,0,2,0,No
30,2,1312,1,2,4,1,1,4,0,78,2,1,3,1,1,4968,26427,0,1,0,16,3,4,80,0,10,2,3,9,7,0,7,0,No
56,1,441,1,14,4,3,1,2,0,72,3,1,3,2,2,4963,4510,9,1,1,18,3,1,80,3,7,2,3,5,4,4,3,1,Yes
47,1,703,2,14,4,6,1,4,1,42,3,2,5,1,1,4960,11825,2,1,0,12,3,4,80,0,20,2,3,7,7,1,7,0,No
25,1,1356,2,10,4,3,1,3,1,57,3,2,5,4,1,4950,20623,0,1,0,14,3,2,80,0,5,4,3,4,3,1,1,0,No
52,1,723,1,8,4,4,1,3,1,85,2,2,3,2,2,4941,17747,2,1,0,15,3,1,80,0,11,3,2,8,2,7,7,1,Yes
36,1,216,1,6,2,4,1,2,1,84,3,2,6,2,3,4941,2819,6,1,0,20,4,4,80,2,7,0,3,3,2,0,1,0,No
51,1,1178,2,14,2,3,1,3,0,87,3,2,5,4,2,4936,14862,4,1,0,11,3,3,80,1,18,2,2,7,7,0,7,0,No
28,1,1169,0,8,2,4,1,2,1,63,2,1,4,4,3,4936,23965,1,1,0,13,3,4,80,1,6,6,3,5,1,0,4,0,No
35,2,146,1,2,4,4,1,1,1,79,2,1,3,4,1,4930,13970,0,1,1,14,3,3,80,0,6,2,4,5,4,1,4,0,No
28,1,821,2,5,4,4,1,1,1,98,3,2,5,4,1,4908,24252,1,1,0,14,3,2,80,0,4,3,3,4,2,0,2,0,No
42,1,635,2,1,1,3,1,2,1,99,3,2,5,3,2,4907,24532,1,1,0,25,4,3,80,0,20,3,3,20,16,11,6,0,No
25,1,1382,2,8,2,2,1,1,0,85,3,2,5,3,3,4907,13684,0,1,1,22,4,2,80,1,6,3,2,5,3,0,4,0,No
57,1,405,1,1,2,3,1,2,1,93,4,2,3,3,2,4900,2721,0,1,0,24,4,1,80,1,13,2,2,12,9,2,8,0,No
28,2,467,2,7,3,3,1,3,1,55,3,2,5,1,1,4898,11827,0,1,0,14,3,4,80,0,5,5,3,4,2,1,3,0,No
25,1,685,1,1,3,3,1,1,0,62,3,2,6,3,2,4898,7505,0,1,0,12,3,4,80,2,5,3,3,4,2,1,2,0,No
32,1,1089,1,7,2,3,1,4,1,79,3,2,2,3,2,4883,22845,1,1,0,18,3,1,80,1,10,3,3,10,4,1,1,1,Yes
33,1,501,1,15,2,4,1,2,0,95,3,2,7,4,2,4878,21653,0,1,1,13,3,1,80,1,10,6,3,9,7,8,1,0,No
28,1,580,1,27,3,4,1,2,0,39,1,2,6,1,3,4877,20460,0,1,0,21,4,2,80,1,6,5,2,5,3,0,0,0,No
43,1,990,1,27,3,1,1,4,1,87,4,1,2,2,3,4876,5855,5,1,0,12,3,3,80,1,8,0,3,6,4,0,2,0,No
40,0,1151,1,9,5,3,1,4,1,63,2,2,7,4,2,4876,14242,9,1,0,14,3,4,80,1,5,5,1,3,2,0,2,0,No
54,2,928,1,20,4,3,1,4,0,31,3,2,3,3,1,4869,16885,3,1,0,12,3,4,80,0,20,4,2,4,3,0,3,0,No
35,1,195,2,1,3,4,1,1,0,80,3,2,5,3,1,4859,6698,1,1,0,16,3,4,80,0,5,3,3,5,4,0,3,0,No
38,1,903,1,2,3,4,1,3,1,81,3,2,6,2,2,4855,7653,4,1,0,11,3,1,80,2,7,2,3,5,2,1,4,1,Yes
